"2026-04-20 20:42:25.590" Selfbus garage door gateway
"2026-04-20 20:42:25.609" Tx/Rx;frame;count;delta ms;crc status;frame crc;calculated crc
"2026-04-20 20:45:21.309" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:21.452" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:21.595" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:21.722" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:21.864" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:21.992" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:22.132" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:22.278" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:22.405" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:22.548" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:22.674" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:22.818" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:22.958" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:23.088" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:23.230" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:23.358" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:23.500" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:23.644" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:23.772" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:23.913" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:24.055" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:24.150" Rx;28 02 01 80 0D;5;95;ok;0D;0D
"2026-04-20 20:45:24.150" Tx;80 12 14 28 A7;5;2;ok;A7;A7
"2026-04-20 20:45:24.183" Rx;00 01 02 CA;4;40;ok;CA;CA
"2026-04-20 20:45:24.323" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:24.454" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:24.598" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:24.738" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:24.868" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:25.009" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:25.150" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:25.278" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:25.424" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:25.550" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:25.692" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:25.834" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:25.964" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:26.107" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:26.230" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:26.375" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:26.520" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:26.643" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:26.789" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:26.932" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:27.059" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:27.201" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:27.329" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:27.469" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:27.615" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:27.743" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:27.883" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:28.010" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:28.148" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:28.298" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:28.418" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:28.568" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:28.708" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:28.838" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:28.978" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:29.108" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:29.248" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:29.388" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:29.518" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:29.658" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:29.788" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:29.928" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:30.078" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:30.203" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:30.348" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:30.468" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:30.618" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:30.758" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:30.888" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:31.028" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:31.168" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:31.298" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:31.438" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:31.568" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:31.708" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:31.858" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:31.978" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:32.118" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:32.268" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:32.398" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:32.538" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:32.658" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:32.808" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:32.950" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:33.078" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:33.218" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:33.348" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:33.488" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:33.628" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:33.758" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:33.904" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:34.048" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:34.168" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:34.318" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:34.438" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:34.538" Rx;28 02 01 80 0D;5;95;ok;0D;0D
"2026-04-20 20:45:34.558" Tx;80 22 14 28 46;5;2;ok;46;46
"2026-04-20 20:45:34.588" Rx;00 01 02 CA;4;39;ok;CA;CA
"2026-04-20 20:45:34.733" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:34.859" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:34.998" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:35.138" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:35.268" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:35.409" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:35.538" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:35.678" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:35.828" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:35.948" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:36.098" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:36.218" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:36.368" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:36.508" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:36.638" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:36.778" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:36.918" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:37.048" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:37.188" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:37.318" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:37.458" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:37.608" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:37.728" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:37.878" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:37.998" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:38.148" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:38.288" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:38.418" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:38.558" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:38.688" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:38.828" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:38.968" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:39.098" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:39.238" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:39.368" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:39.512" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:39.648" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:39.785" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:39.928" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:40.069" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:40.188" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:40.338" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:40.458" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:40.608" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:40.754" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:40.878" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:41.018" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:41.158" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:41.288" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:41.428" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:41.558" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:41.699" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:41.848" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:41.977" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:42.118" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:42.242" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:42.388" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:42.528" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:42.658" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:42.798" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:42.938" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:43.068" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:43.214" Rx;00 01 02 CA;4;135;ok;CA;CA
"2026-04-20 20:45:43.338" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:43.478" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:43.628" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:43.748" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:43.898" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:44.038" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:44.168" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:44.308" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:44.438" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:44.578" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:44.718" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:44.848" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:44.948" Rx;28 02 01 80 0D;5;94;ok;0D;0D
"2026-04-20 20:45:44.958" Tx;80 32 14 28 E4;5;2;ok;E4;E4
"2026-04-20 20:45:44.988" Rx;00 01 02 CA;4;40;ok;CA;CA
"2026-04-20 20:45:45.118" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:45.258" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:45.408" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:45.528" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:45.678" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:45.798" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:45.948" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:46.088" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:46.218" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:46.358" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:46.498" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:46.628" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:46.768" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:46.898" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:47.038" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:47.178" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:47.313" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:47.453" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:47.585" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:47.727" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:47.868" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:47.998" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:48.139" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:48.281" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:48.409" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:48.553" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:48.678" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:48.818" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:48.965" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:49.094" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:49.233" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:49.362" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:49.501" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:49.648" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:49.777" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:49.918" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:50.063" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:50.189" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:50.333" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:50.458" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:50.598" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:50.743" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:50.868" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:51.008" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:51.140" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:51.282" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:51.428" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:51.556" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:51.699" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:51.838" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:51.968" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:52.108" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:52.238" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:52.378" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:52.525" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:52.648" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:52.788" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:52.922" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:53.061" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:53.208" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:53.334" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:53.478" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:53.621" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:53.748" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:53.888" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:54.018" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:54.159" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:54.304" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:54.428" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:54.574" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:54.702" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:54.845" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:54.988" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:55.114" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:55.258" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:55.348" Rx;28 02 01 80 0D;5;94;ok;0D;0D
"2026-04-20 20:45:55.348" Tx;80 42 14 28 83;5;2;ok;83;83
"2026-04-20 20:45:55.398" Rx;00 01 02 CA;4;41;ok;CA;CA
"2026-04-20 20:45:55.528" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:55.668" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:55.797" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:55.940" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:56.081" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:56.209" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:56.352" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:56.478" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:56.623" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:56.765" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:56.888" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:57.037" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:57.180" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:57.307" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:57.448" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:57.577" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:57.720" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:57.863" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:57.988" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:58.131" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:58.258" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:58.403" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:58.546" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:58.669" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:58.816" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:58.957" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:59.085" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:59.228" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:59.356" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:59.498" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:45:59.638" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:45:59.768" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:45:59.911" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:00.038" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:00.182" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:00.323" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:00.448" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:00.595" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:00.738" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:00.865" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:01.008" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:01.135" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:01.278" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:01.418" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:01.548" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:01.689" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:01.818" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:01.958" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:02.099" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:02.229" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:02.369" Rx;00 01 02 CA;4;135;ok;CA;CA
"2026-04-20 20:46:02.518" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:02.641" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:02.788" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:02.915" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:03.058" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:03.198" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:03.328" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:03.468" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:03.598" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:03.739" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:03.878" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:04.011" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:04.148" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:04.298" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:04.420" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:04.565" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:04.688" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:04.837" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:04.978" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:05.101" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:05.249" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:05.377" Rx;00 01 02 CA;4;137;ok;CA;CA
